Date,AAPL Open,AAPL High,AAPL Low,AAPL Close,AAPL Adj Close,AAPL Volume,FB Open,FB High,FB Low,FB Close,FB Adj Close,FB Volume,KO Open,KO High,KO Low,KO Close,KO Adj Close,KO Volume,SPOT Open,SPOT High,SPOT Low,SPOT Close,SPOT Adj Close,SPOT Volume
29/07/20,93.75,95.230003,93.712502,95.040001,94.403893,90329200,231.139999,233.699997,230.309998,233.289993,233.289993,13588300,48.139999,48.5,47.82,48.02,46.523117,13758100,254.880005,268.584991,251.020004,262.209991,262.209991,3970600
30/07/20,94.1875,96.297501,93.767502,96.190002,95.546204,158130000,230.220001,234.889999,229,234.5,234.5,20615300,47.669998,48.23,47.200001,47.689999,46.203403,17276500,252,264.320007,251.830002,261.790009,261.790009,2667400
31/07/20,102.885002,106.415001,100.824997,106.260002,105.548805,374336800,255.820007,255.850006,249,253.669998,253.669998,53005100,47.439999,47.77,46.73,47.240002,45.767437,14849200,264.630005,265.075012,255.089996,257.820007,257.820007,1809700
03/08/20,108.199997,111.637497,107.892502,108.9375,108.208389,308151200,252.649994,255.399994,250.330002,251.960007,251.960007,23124900,47.139999,47.360001,46.23,46.299999,44.856731,14137500,259,259.799988,251.509995,254.429993,254.429993,1829800
04/08/20,109.1325,110.790001,108.387497,109.665001,108.931015,173071600,251.559998,252.800003,247.429993,249.830002,249.830002,17183500,46.290001,46.860001,46.220001,46.689999,45.234573,11717200,256.959991,259.191986,250.009995,250.020004,250.020004,1707200
05/08/20,109.377502,110.392502,108.897499,110.0625,109.325851,121776800,250.190002,252.270004,247.770004,249.119995,249.119995,13050100,46.900002,47.27,46.810001,47.220001,45.748058,10498700,249.839996,251.979996,246,249.25,249.25,1649400
06/08/20,110.404999,114.412498,109.797501,113.902496,113.140152,202428800,249.039993,266.600006,248.669998,265.279999,265.279999,45241600,46.66,47.529999,46.599998,47.48,45.99995,10745000,252.529999,256.359985,249.5,255.320007,255.320007,1341300
07/08/20,113.205002,113.675003,110.292503,111.112503,110.567833,198045600,264.079987,278.890015,263.429993,268.440002,268.440002,72766400,47.470001,48.080002,47.209999,47.799999,46.309978,11669700,256.019989,256.190002,248.628006,252.119995,252.119995,1239200
10/08/20,112.599998,113.775002,110,112.727501,112.174911,212403600,268.040009,273.859985,259.690002,263,263,30248800,48.060001,48.279999,47.66,47.720001,46.232475,11888000,251.490005,252.949997,241.270004,248.990005,248.990005,1389600
11/08/20,111.970001,112.482498,109.107498,109.375,108.838837,187902400,260.190002,265.920013,255.130005,256.130005,256.130005,28238300,48.459999,48.650002,47.700001,47.93,46.435925,16531600,246.610001,262.140015,243.511002,253.720001,253.720001,2621000
12/08/20,110.497498,113.275002,110.297501,113.010002,112.456024,165598000,258.970001,263.899994,258.109985,259.890015,259.890015,21415700,48.299999,48.689999,48.119999,48.43,46.920338,9562200,255.360001,265.970001,251.690002,253.289993,253.289993,2030100
13/08/20,114.43,116.042503,113.927498,115.010002,114.446213,210082000,261.549988,265.160004,259.570007,261.299988,261.299988,17374000,48.259998,48.73,48.060001,48.380001,46.871899,9882900,249.419998,254.690002,247.300003,253.660004,253.660004,1388600
14/08/20,114.830002,115,113.044998,114.907501,114.344223,165565200,262.309998,262.649994,258.679993,261.23999,261.23999,14792700,48.34,48.689999,48.029999,48.450001,46.939716,10075800,255.979996,258.589996,249.660004,251.320007,251.320007,983900
17/08/20,116.0625,116.087502,113.962502,114.607498,114.045685,119561600,262.5,264.100006,259.399994,261.160004,261.160004,13351100,48.32,48.75,48.200001,48.209999,46.707195,9102400,254.309998,260.980011,250.860001,259.910004,259.910004,1345400
18/08/20,114.352501,116,114.0075,115.5625,114.99601,105633600,260.950012,265.149994,259.26001,262.339996,262.339996,18690400,48.200001,48.5,47.959999,48.419998,46.910648,9829000,258.959991,260.670013,253.619995,256.799988,256.799988,989100
19/08/20,115.982498,117.162498,115.610001,115.707497,115.140297,145538000,261.390015,267.910004,261.350006,262.589996,262.589996,23291500,48.119999,48.380001,47.220001,47.369999,45.893383,17371000,259.980011,264.5,256.920013,261.720001,261.720001,1372000
20/08/20,115.75,118.392502,115.732498,118.275002,117.695213,126907200,261.5,269.630005,261.459991,269.01001,269.01001,20299700,47.27,47.599998,47.09,47.349998,45.874001,11308700,260,270.890015,258.638,269.329987,269.329987,1730700
21/08/20,119.262497,124.8675,119.25,124.370003,123.760338,338054800,268.690002,270.48999,266.420013,267.01001,267.01001,15538600,47.34,47.5,46.970001,47.279999,45.806187,14734100,271.029999,276.877014,268.630005,270.980011,270.980011,1612100
24/08/20,128.697495,128.785004,123.9375,125.857498,125.24054,345937600,271.070007,277.25,268.769989,271.390015,271.390015,23685600,47.43,47.98,47.18,47.970001,46.474682,9257700,276.809998,279.23999,266.108002,269.130005,269.130005,1250000
25/08/20,124.697502,125.18,123.052498,124.824997,124.213104,211495600,272.410004,283.089996,270.26001,280.820007,280.820007,42127200,48,48.049999,47.650002,47.91,46.416546,7827800,267.779999,269.269989,257.480011,268.690002,268.690002,1266000
26/08/20,126.18,126.9925,125.082497,126.522499,125.902283,163022400,284,304.670013,284,303.910004,303.910004,69015200,47.759998,48.18,47.470001,48.16,46.658756,10124200,268.76001,280,268.76001,278.290009,278.290009,1314400
27/08/20,127.142502,127.485001,123.832497,125.010002,124.397202,155552400,300.160004,301.230011,292.019989,293.220001,293.220001,30301300,48.25,48.82,48.200001,48.23,46.72657,10931600,278.980011,278.98999,268.140015,272.01001,272.01001,1243900
28/08/20,126.012497,126.442497,124.577499,124.807503,124.195694,187630000,295,297.230011,290.980011,293.660004,293.660004,17157400,48.75,49.849998,48.529999,49.830002,48.276699,16420300,276.100006,284.61499,274.059998,279.359985,279.359985,1378000
31/08/20,127.580002,131,126,129.039993,128.40744,225702700,293.950012,296.880005,291.549988,293.200012,293.200012,17345100,49.799999,50.07,49.349998,49.529999,47.98605,18510800,280.279999,284.908997,278.829987,282.160004,282.160004,882100
01/09/20,132.759995,134.800003,130.529999,134.179993,133.522247,151948100,294.709991,301.48999,292.709991,295.440002,295.440002,17295900,49.310001,49.349998,48.830002,49.119999,47.588829,12588400,284.649994,293,282.089996,291.75,291.75,1233300
02/09/20,137.589996,137.979996,127,131.399994,130.755875,200119000,298.880005,303.600006,293.049988,302.5,302.5,24341400,49.360001,51.360001,49.360001,51.189999,49.594303,26332600,291.850006,294.670013,266.079987,276.290009,276.290009,2455700
03/09/20,126.910004,128.839996,120.5,120.879997,120.287437,257599600,295.98999,297.600006,283.630005,291.119995,291.119995,32294100,51.400002,52.139999,50.099998,50.48,48.906433,22289400,268,274.970001,258.690002,261.660004,261.660004,1845500
04/09/20,120.07,123.699997,110.889999,120.959999,120.36705,332607200,287.25,289,271.140015,282.730011,282.730011,30333700,50.939999,51.470001,50.279999,51.040001,49.448982,21019500,259.309998,260.440002,238.660004,248.210007,248.210007,2062800
08/09/20,113.949997,118.989998,112.68,112.82,112.266953,231366600,271.279999,279.299988,269.420013,271.160004,271.160004,24864000,50.93,51.040001,49.360001,49.810001,48.25732,17776700,240.660004,247.339996,237.119003,240.020004,240.020004,1469800
09/09/20,117.260002,119.139999,115.260002,117.32,116.744888,176940500,275.769989,278.480011,271.350006,273.720001,273.720001,22918800,49.599998,50.759998,49.549999,50.189999,48.625477,15252300,247.990005,250.960007,243.005005,244.929993,244.929993,1057100
10/09/20,120.360001,120.5,112.5,113.489998,112.93367,182274400,275.51001,279.160004,267.029999,268.089996,268.089996,24814700,50.349998,50.68,49.950001,50,48.441399,15439500,260.029999,265.888,247.350006,247.779999,247.779999,3026300
11/09/20,114.57,115.230003,110,112,111.450974,180860300,270.059998,271.390015,262.640015,266.609985,266.609985,18913900,50.400002,51.200001,50.099998,51.060001,49.468357,18272300,249.639999,251.449997,237.509995,241.600006,241.600006,1371600
14/09/20,114.720001,115.93,112.800003,115.360001,114.794502,140150100,270.950012,276.640015,265.700012,266.149994,266.149994,24093800,50.970001,51.23,50.57,50.709999,49.526958,10911700,246.259995,248.070007,238.330002,238.550003,238.550003,1185700
15/09/20,118.330002,118.830002,113.610001,115.540001,114.973625,184642000,270.670013,274.519989,269.299988,272.420013,272.420013,18478500,51,51.380001,50.84,51.049999,49.859024,12838400,242.5,244.589996,237.009995,237.910004,237.910004,1232700
16/09/20,115.230003,116,112.040001,112.129997,111.58033,154679000,267.290009,272.440002,261.790009,263.519989,263.519989,29183400,50.950001,51.450001,50.740002,50.790001,49.605087,15353900,232,241.110001,220.699997,234.850006,234.850006,5339100
17/09/20,109.720001,112.199997,108.709999,110.339996,109.79911,178011000,258.279999,261.5,250.190002,254.820007,254.820007,31281400,50.220001,50.630001,49.939999,50.549999,49.370689,13287100,230.820007,238.990005,228.009995,234.309998,234.309998,1913600
18/09/20,110.400002,110.879997,106.089996,106.839996,106.316261,287104900,258.399994,259.200012,250.050003,252.529999,252.529999,28130800,50.75,51.16,50.209999,50.450001,49.273022,23816600,235.179993,237.190002,229.925003,233.889999,233.889999,1298000
21/09/20,104.540001,110.190002,103.099998,110.080002,109.540382,195713800,247.539993,249.949997,244.130005,248.149994,248.149994,24709400,49.75,50.02,48.610001,49.09,47.944752,17514800,232,240,230.128006,239.339996,239.339996,998300
22/09/20,112.68,112.860001,109.160004,111.809998,111.261894,183055400,253.309998,255.320007,248.220001,254.75,254.75,30293100,49.110001,50.040001,49.07,49.66,48.501453,13034600,239.240005,241.770004,234.020004,241.009995,241.009995,1539600
23/09/20,111.620003,112.110001,106.769997,107.120003,106.594902,150718700,255.259995,257.98999,248.149994,249.020004,249.020004,19641300,49.73,49.919998,48.169998,48.209999,47.085278,17121200,241.960007,244.839996,234.570007,235.050003,235.050003,1142100
24/09/20,105.169998,110.25,105,108.220001,107.689507,167743300,246.5,252.240005,245.619995,249.529999,249.529999,20006800,48.209999,49.099998,47.560001,48.700001,47.56385,16788100,233,234.699997,225.179993,231.259995,231.259995,1451300
25/09/20,108.43,112.440002,107.669998,112.279999,111.729591,149981400,249.399994,255.75,246.610001,254.820007,254.820007,18351300,48.200001,48.759998,47.98,48.720001,47.583385,12603400,233.979996,236.339996,229.470001,235.979996,235.979996,770800
28/09/20,115.010002,115.32,112.779999,114.959999,114.396454,137672400,259.399994,259.600006,254.820007,256.820007,256.820007,18826300,49.310001,49.709999,49.139999,49.279999,48.130314,11215700,243,243.990005,233.490005,236.419998,236.419998,937900
